Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
배낭,5.3,3.86,5.5,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
무릎,4.7,4.25,5.38,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
슬개골,4.55,3.74,5.46,anger,anticipation,trust,disgust,anger,ennui,ennui,ennui,Neutral
무릎,4.0,3.18,4.88,disgust,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
닉,5.0,3.45,4.84,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
반바지,5.74,3.7,4.09,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
칼,4.33,4.86,5.29,sadness,anticipation,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
나이트 작위,6.2,4.86,5.81,joy,anticipation,joy,anticipation,joy,joy,joy,joy,Positive
뜨다,5.85,3.35,6.44,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
손잡이,5.21,3.05,5.35,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
노크,5.44,3.95,5.11,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
넉 오프,3.55,4.22,4.68,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
녹아웃,4.95,5.91,4.11,fear,anticipation,surprise,anticipation,fear,disgust,disgust,disgust,Neutral
작은 산,5.09,3.68,5.55,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
매듭,4.57,3.84,6.04,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
알다,6.82,3.24,5.78,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
지식,7.28,4.86,7.2,joy,trust,trust,trust,joy,joy,ennui,joy,Positive
지식이 풍부합니다,7.95,4.65,7.19,joy,trust,trust,trust,joy,joy,joy,joy,Positive
돌기,4.68,4.32,4.95,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
너클 헤드,3.79,4.82,4.64,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
코알라,6.65,3.73,6.62,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
kook,4.5,3.38,4.78,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
kooky,6.42,5.67,5.3,trust,anticipation,surprise,anticipation,envy,joy,joy,joy,Positive
쿨 에이드,6.6,4.09,5.22,anticipation,trust,joy,trust,ennui,ennui,joy,joy,Positive
적법한,4.68,3.06,6.12,anger,anticipation,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
크라우트,4.72,3.55,4.6,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
크립토나이트,5.21,5.86,4.96,fear,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
명성,6.95,4.27,6.95,joy,trust,trust,trust,ennui,joy,ennui,joy,Positive
Kumquat,6.1,2.75,4.59,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Positive
랩,4.57,4.35,6.68,disgust,anticipation,sadness,anticipation,anger,ennui,sadness,ennui,Neutral
상표,4.79,3.38,5.48,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
노동,4.74,5.23,5.41,surprise,anticipation,anticipation,anticipation,embarrassment,disgust,disgust,disgust,Neutral
실혐실,5.14,4.38,4.77,anger,anticipation,anticipation,anticipation,anxiety,ennui,joy,ennui,Neutral
노동자,4.71,4.08,5.21,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
미궁,4.84,4.24,3.8,anger,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
레이스,6.58,3.75,6.7,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
열상,3.43,6.67,3.64,surprise,fear,fear,fear,embarrassment,fear,embarrassment,envy,Negative
부족,3.68,2.24,5.46,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Negative
하인,4.32,4.0,4.13,disgust,disgust,anticipation,disgust,anger,ennui,joy,ennui,Neutral
래커,4.95,3.3,5.0,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
라크로스,5.29,3.7,4.84,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
유당,4.44,3.44,4.26,anger,disgust,joy,disgust,anger,ennui,joy,ennui,Neutral
젊은이,6.19,3.6,5.0,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
사다리,5.32,4.09,5.56,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
젊은이,5.5,4.32,5.0,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
국자,5.11,2.82,5.42,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
숙녀,6.91,4.05,5.87,anticipation,trust,joy,trust,ennui,joy,joy,joy,Positive
레이디 버그,7.0,3.38,5.8,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
무당 벌레,6.9,3.45,5.33,anticipation,trust,trust,trust,ennui,ennui,joy,joy,Positive
Ladylike,5.68,3.77,5.37,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
레이디십,6.24,3.45,5.15,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Positive
지연,3.9,4.0,4.57,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Negative
라거,5.4,3.11,5.64,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
라군,6.23,3.56,4.62,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
굴,5.0,5.35,5.12,fear,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
호수,7.13,2.64,5.36,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
양고기,6.3,3.32,5.72,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
절뚝거리는,3.2,2.74,3.45,disgust,sadness,anticipation,sadness,anger,sadness,ennui,sadness,Negative
비탄,4.16,3.33,3.47,disgust,sadness,joy,sadness,anger,ennui,joy,ennui,Neutral
램프,5.74,2.71,6.04,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
가로등 기둥,5.29,2.76,6.17,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
창,4.7,3.6,5.17,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
창기병,4.58,3.25,4.61,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
땅,6.61,3.05,5.94,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
사태,4.95,3.45,5.04,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
매립지,3.14,3.65,4.46,disgust,sadness,sadness,sadness,disgust,ennui,sadness,ennui,Negative
착륙,5.09,3.62,5.62,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
여주인,4.1,4.9,4.52,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
주인,3.5,3.95,4.64,disgust,disgust,sadness,disgust,disgust,ennui,sadness,ennui,Negative
경계표,6.0,4.15,5.5,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
풍경,7.0,3.75,5.0,anticipation,trust,joy,trust,ennui,ennui,joy,joy,Positive
조경,6.58,4.0,6.31,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
산사태,4.76,5.89,3.81,fear,anticipation,surprise,anticipation,embarrassment,fear,embarrassment,disgust,Neutral
레인,5.29,3.95,6.95,anger,trust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
언어,6.38,3.7,7.37,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
lanky,5.71,4.32,5.11,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
칸델라,5.37,3.21,5.24,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
무릎,5.89,3.45,5.26,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
Lapdog,6.45,3.2,4.53,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
접은 옷깃,5.74,3.17,5.21,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
경과,4.35,3.11,3.59,anger,sadness,joy,sadness,anger,ennui,joy,ennui,Neutral
랩탑,6.95,4.62,6.5,joy,trust,joy,trust,joy,joy,joy,joy,Positive
절도죄,3.1,5.44,4.29,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,embarrassment,Negative
라드,3.55,2.95,4.18,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Negative
크기가 큰,5.77,5.35,5.05,trust,anticipation,anticipation,anticipation,envy,disgust,joy,joy,Neutral
종달새,5.19,3.52,4.96,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
후두염,3.14,3.56,4.06,disgust,sadness,anticipation,sadness,disgust,sadness,sadness,ennui,Negative
후두,4.45,4.0,5.84,disgust,anticipation,sadness,disgust,anger,ennui,ennui,ennui,Neutral
라자냐,7.1,5.04,5.89,joy,trust,joy,trust,joy,joy,joy,joy,Positive
원자 램프,5.64,5.09,5.52,joy,anticipation,anticipation,anticipation,joy,disgust,ennui,disgust,Neutral
속눈썹,4.63,4.65,5.2,disgust,anticipation,anticipation,anticipation,anger,disgust,ennui,disgust,Neutral
젊은 여자,5.42,4.24,5.75,anticipation,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
올가미,5.33,4.67,4.68,anticipation,anticipation,anticipation,anticipation,ennui,ennui,joy,ennui,Neutral
일종의 튼튼한 나사,6.67,3.33,6.33,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
걸쇠,5.0,3.09,4.78,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
늦은,3.32,5.57,4.22,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
숨어 있는,4.48,3.04,4.11,anger,sadness,joy,sadness,anger,ennui,joy,ennui,Neutral
옆쪽,5.43,4.11,4.68,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
유액,3.95,3.72,5.54,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Negative
비누 거품,5.57,4.39,6.16,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
위도,4.82,3.74,5.47,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
변소,4.0,3.82,5.56,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Neutral
라떼,6.45,4.79,6.4,joy,trust,joy,trust,joy,joy,ennui,joy,Positive
웃다,7.56,6.62,7.39,trust,joy,anticipation,surprise,envy,joy,ennui,joy,Positive
우스운,6.21,5.6,5.46,trust,anticipation,anticipation,anticipation,envy,joy,joy,joy,Positive
웃음,3.77,5.16,3.52,sadness,fear,fear,disgust,sadness,embarrassment,anxiety,disgust,Negative
웃음,8.05,5.39,7.02,joy,joy,joy,joy,joy,joy,joy,joy,Positive
시작하다,6.4,5.26,6.75,joy,trust,anticipation,anticipation,joy,joy,ennui,joy,Positive
발사통,5.38,4.39,5.11,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
세탁,5.15,3.57,5.36,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
세탁,5.3,3.71,3.84,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
빨래,5.15,4.5,6.09,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
용암,4.33,5.26,3.12,sadness,fear,surprise,anticipation,sadness,embarrassment,embarrassment,disgust,Neutral
화장실,5.18,4.21,5.57,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
라벤더,6.9,3.81,6.03,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
풍부한,6.79,4.88,5.88,joy,trust,joy,trust,joy,joy,joy,joy,Positive
법,4.55,3.55,4.83,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
합법적입니다,6.26,3.7,5.71,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
무법자,3.1,4.17,3.94,disgust,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
불법,2.61,4.73,3.54,sadness,fear,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
변호사,4.79,4.14,4.38,anger,anticipation,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
잔디,6.05,2.62,6.04,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
잔디 깎는 기계,5.48,2.92,5.74,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
소송,2.84,5.39,3.2,sadness,fear,fear,disgust,sadness,embarrassment,embarrassment,embarrassment,Negative
변호사,3.94,3.95,3.56,disgust,disgust,anticipation,disgust,anger,ennui,joy,ennui,Negative
용감한,4.43,3.12,5.33,anger,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
완하제,3.1,4.14,3.0,disgust,sadness,anticipation,disgust,disgust,anxiety,anxiety,disgust,Negative
놓다,6.18,3.7,6.32,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
레이어 어웨이,5.29,3.9,5.35,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
층,5.2,3.45,6.04,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
평신도,5.1,3.48,5.11,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
공들여 나열한 것,4.95,3.52,4.95,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
중단,3.37,4.1,2.63,disgust,sadness,surprise,disgust,disgust,anxiety,embarrassment,disgust,Negative
게으름,3.9,2.76,4.95,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Negative
게으른,3.05,3.05,5.79,disgust,sadness,sadness,sadness,anger,ennui,sadness,sadness,Negative
선두,5.56,3.95,5.22,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
리드,4.52,3.52,4.23,anger,disgust,joy,disgust,anger,ennui,joy,ennui,Neutral
지도자,6.24,4.96,6.3,joy,anticipation,joy,anticipation,joy,joy,ennui,joy,Positive
지도,6.0,4.76,6.84,joy,trust,trust,anticipation,joy,joy,ennui,joy,Neutral
잎,6.16,3.05,5.54,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
잎,5.95,3.57,5.88,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Neutral
리그,5.35,4.25,6.28,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
새다,4.0,5.43,4.57,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Neutral
누출,3.52,5.23,3.67,sadness,fear,fear,disgust,sadness,embarrassment,anxiety,disgust,Negative
새는,3.95,4.33,4.59,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
기대다,6.35,3.32,5.84,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
뛰다,4.8,4.0,5.33,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
배우다,6.85,4.8,7.0,joy,trust,trust,trust,joy,joy,ennui,joy,Positive
학습자,6.4,4.23,7.14,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
임차권,4.75,3.23,4.63,anger,disgust,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
속박,5.25,3.0,4.32,anger,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
가죽,5.84,3.57,5.32,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
떠나다,4.68,4.48,5.47,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
lecherous,3.33,3.79,3.65,disgust,sadness,anticipation,disgust,disgust,sadness,disgust,ennui,Negative
강의,4.0,3.16,4.5,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Neutral
강사,4.42,3.48,4.88,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
선반,5.24,4.95,4.36,joy,anticipation,surprise,anticipation,joy,disgust,joy,disgust,Neutral
원장,5.33,3.24,5.87,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
거머리,2.43,4.09,4.5,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
여지,5.26,3.88,6.11,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
나머지,4.59,4.27,5.54,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
나머지,5.29,3.4,6.09,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
왼손잡이,5.7,3.33,4.92,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
다리,6.22,2.75,5.5,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
유산,7.38,4.75,5.67,joy,trust,joy,trust,joy,joy,joy,joy,Positive
합법적인,5.24,3.35,6.68,anger,trust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
전설,6.86,5.13,6.78,joy,trust,joy,trust,joy,joy,ennui,joy,Positive
전설,6.86,6.61,6.95,trust,joy,anticipation,surprise,envy,joy,ennui,joy,Positive
군단,5.32,4.18,4.87,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
법률 제정,3.55,4.09,3.85,disgust,disgust,anticipation,disgust,disgust,ennui,disgust,disgust,Negative
입법부,3.55,3.22,4.48,disgust,sadness,sadness,sadness,anger,ennui,ennui,ennui,Negative
합법적입니다,6.85,4.8,5.77,joy,trust,joy,trust,joy,joy,joy,joy,Positive
합법성,5.55,4.09,6.37,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
정당한,5.7,3.94,6.29,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
레고,6.14,5.05,6.3,joy,anticipation,joy,anticipation,joy,joy,ennui,joy,Positive
걷기,4.86,3.5,6.36,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
여가,7.4,4.48,6.68,joy,trust,trust,trust,joy,joy,joy,joy,Positive
여유 있는,6.92,3.6,6.58,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
레몬,6.37,4.52,5.43,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
레모네이드,7.05,4.63,6.0,joy,trust,joy,trust,joy,joy,joy,joy,Positive
빌려주다,4.95,3.22,5.5,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
길이,5.21,3.41,5.67,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
긴,4.4,3.39,5.24,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
관대함,5.8,3.78,5.71,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
허술한,5.52,3.61,5.54,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
렌즈,5.42,2.95,5.04,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
표범,6.43,6.26,4.29,trust,surprise,surprise,surprise,envy,joy,joy,joy,Positive
레오타드,5.1,3.95,5.0,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
나병 환자,3.3,4.24,2.88,disgust,sadness,surprise,disgust,disgust,anxiety,embarrassment,disgust,Negative
레프 러콘 요정,6.0,5.11,4.43,joy,anticipation,surprise,anticipation,joy,ennui,joy,joy,Neutral
나병,2.25,4.38,3.35,sadness,sadness,anger,disgust,disgust,anxiety,anxiety,anxiety,Negative
레즈비언,5.76,6.04,5.34,trust,anticipation,anticipation,anticipation,envy,disgust,disgust,joy,Neutral
장애,2.95,5.62,4.13,sadness,fear,anger,fear,sadness,fear,anxiety,embarrassment,Negative
얕보다,4.5,4.08,4.73,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
수업,5.57,3.8,6.79,anticipation,trust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
허락하다,5.95,2.71,6.06,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
치명적인,2.48,5.64,4.72,sadness,anger,anger,anger,sadness,anger,anger,anger,Negative
편지,5.68,3.19,5.97,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
레터 헤드,4.68,3.27,6.32,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
문자 새기기,5.14,3.12,5.42,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
상추,5.84,3.64,5.44,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
백혈병,1.47,5.75,2.83,sadness,fear,fear,anger,sadness,embarrassment,fear,anger,Negative
제방,5.09,4.26,5.14,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
수준,5.72,2.15,5.61,anger,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
지렛대,4.5,2.56,6.29,anger,anticipation,trust,sadness,anger,ennui,ennui,ennui,Neutral
영향력,4.9,4.08,5.25,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
부양,5.4,6.1,5.04,fear,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
음란 한,3.58,4.41,4.53,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
책임,3.45,4.58,4.24,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
책임,4.0,4.32,5.19,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Neutral
연락,5.05,3.35,5.81,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
거짓말 쟁이,2.41,6.6,4.74,surprise,anger,anger,anger,sadness,envy,envy,envy,Negative
명예 훼손죄,3.68,5.0,4.78,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
자유롭게 하다,5.79,5.32,6.96,joy,anticipation,anticipation,anticipation,envy,joy,ennui,joy,Neutral
해방,7.75,5.3,7.31,joy,joy,joy,joy,joy,joy,joy,joy,Positive
해방,6.74,5.29,5.59,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
자유,7.2,4.5,7.04,joy,trust,trust,trust,joy,joy,joy,joy,Positive
리비도,6.86,5.68,4.95,joy,surprise,surprise,surprise,envy,joy,joy,joy,Positive
사서,6.38,1.75,5.0,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
도서관,6.33,2.52,6.35,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Positive
이가,2.24,5.2,2.77,sadness,fear,fear,anger,sadness,embarrassment,fear,anxiety,Negative
특허,5.91,4.7,6.79,joy,trust,trust,anticipation,joy,joy,ennui,ennui,Neutral
핥다,6.38,6.2,5.97,trust,surprise,anticipation,surprise,envy,joy,joy,joy,Positive
감초,4.58,4.14,5.52,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
뚜껑,5.14,2.91,6.33,anger,trust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
