Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
guess,5.18,3.86,4.89,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
guesser,4.32,4.39,4.79,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
guesswork,4.29,4.08,5.04,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
guest,6.14,4.15,6.95,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
guesthouse,6.09,3.0,5.65,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
guidance,5.95,3.06,6.1,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
guide,5.43,3.33,5.75,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
guidebook,5.92,2.78,5.78,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
guiding,5.73,4.77,5.58,joy,anticipation,anticipation,anticipation,joy,ennui,joy,ennui,Neutral
guild,5.43,4.6,6.29,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
guillotine,1.63,5.64,3.39,sadness,fear,fear,anger,sadness,anxiety,anxiety,anger,Negative
guilt,2.29,4.48,4.35,sadness,disgust,anger,disgust,disgust,anxiety,anger,anxiety,Negative
guilty,3.09,4.65,4.5,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
guinea,5.5,3.48,5.0,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
guise,4.25,3.86,4.28,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
guitar,7.1,4.4,5.89,joy,trust,joy,trust,joy,joy,joy,joy,Positive
guitarist,6.05,5.05,5.52,joy,anticipation,joy,anticipation,joy,joy,joy,joy,Positive
gull,5.67,3.8,5.03,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
gullet,4.35,5.25,4.46,sadness,disgust,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
gullible,4.16,4.06,3.59,disgust,disgust,anticipation,disgust,anger,ennui,joy,ennui,Neutral
gully,5.05,3.62,4.2,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
gulp,4.7,3.48,4.6,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
gum,5.89,3.2,4.92,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
gumbo,6.21,4.0,5.25,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
gummy,5.29,4.0,5.04,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
gumption,5.48,4.65,5.55,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
gun,3.66,7.74,4.71,surprise,anger,fear,fear,embarrassment,envy,fear,envy,Negative
gunboat,3.58,5.86,3.4,surprise,fear,fear,fear,sadness,fear,embarrassment,fear,Negative
gunfight,3.42,6.19,4.13,surprise,fear,fear,fear,sadness,fear,anxiety,fear,Negative
gunfighter,4.33,6.1,4.36,surprise,disgust,disgust,anticipation,embarrassment,disgust,anxiety,envy,Neutral
gunfire,2.79,6.91,3.75,surprise,fear,fear,fear,embarrassment,fear,fear,envy,Negative
gunk,3.62,3.8,4.21,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Negative
gunman,3.0,5.62,3.88,sadness,fear,fear,fear,sadness,fear,anxiety,embarrassment,Negative
gunner,3.95,5.88,5.08,surprise,disgust,disgust,fear,sadness,disgust,disgust,fear,Negative
gunnery,3.89,4.41,4.74,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
gunplay,2.95,5.38,4.0,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,embarrassment,Negative
gunpoint,2.11,6.91,2.85,surprise,fear,fear,anger,sadness,fear,fear,envy,Negative
gunpowder,5.37,5.2,4.83,trust,anticipation,anticipation,anticipation,envy,disgust,joy,disgust,Neutral
gunshot,2.79,5.55,3.7,sadness,fear,fear,anger,sadness,fear,anxiety,embarrassment,Negative
gunslinger,4.53,6.1,4.05,surprise,fear,fear,anticipation,embarrassment,fear,embarrassment,envy,Neutral
gurney,2.95,3.33,3.33,disgust,sadness,anticipation,sadness,disgust,sadness,disgust,sadness,Negative
guru,5.76,3.76,6.42,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
gush,5.32,5.57,5.19,trust,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
gusher,4.67,4.9,4.28,sadness,disgust,anticipation,anticipation,disgust,disgust,disgust,disgust,Neutral
gust,4.86,4.46,4.36,anger,anticipation,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
gusto,5.67,4.43,6.21,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
gut,3.9,3.67,5.27,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Negative
gutless,4.05,4.65,3.9,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
gutsy,5.53,5.57,5.7,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,disgust,Neutral
gutter,4.05,3.81,4.64,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
guy,6.55,4.71,5.12,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
guzzler,4.42,5.14,4.5,sadness,disgust,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
gym,5.84,5.0,5.96,joy,anticipation,anticipation,anticipation,joy,joy,ennui,joy,Neutral
gymnasium,6.2,4.1,5.09,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
gymnast,5.22,4.55,5.65,anticipation,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
gymnastics,5.45,4.57,5.21,anticipation,anticipation,anticipation,anticipation,ennui,ennui,joy,ennui,Neutral
gynecologist,3.33,4.1,4.68,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
habit,5.2,4.55,5.67,anticipation,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
habitat,5.85,3.06,5.62,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
habitual,4.2,3.33,5.32,disgust,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
hacienda,5.88,3.33,5.36,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
hack,3.95,5.48,4.08,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
hacker,4.5,5.24,3.74,surprise,disgust,surprise,anticipation,sadness,disgust,disgust,disgust,Neutral
hacksaw,3.86,4.55,4.84,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
hag,2.32,4.52,3.61,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
haggle,4.78,3.76,4.44,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
haiku,5.86,3.87,6.0,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
hail,4.81,3.83,4.44,anger,disgust,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
hair,6.18,3.71,6.69,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
hairball,3.0,4.52,4.12,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
hairbrush,5.95,4.26,6.0,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
haircut,6.38,3.57,6.56,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
hairdo,5.37,4.35,5.82,anticipation,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
hairdresser,5.71,3.91,4.71,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
hairdryer,5.52,2.61,6.23,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
hairless,4.45,5.2,4.96,sadness,anticipation,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
hairline,4.37,3.0,3.91,anger,sadness,joy,sadness,anger,ennui,joy,ennui,Neutral
hairpin,5.05,3.71,5.37,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
hairspray,5.21,2.65,6.74,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
hairstyle,6.16,3.36,6.12,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
hairy,3.8,3.5,5.22,disgust,disgust,sadness,sadness,anger,ennui,ennui,ennui,Negative
half dollar,6.25,4.09,5.89,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
halfback,5.05,3.15,5.33,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
halftime,5.21,3.67,4.9,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
halibut,5.77,3.24,4.55,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
hall,5.89,2.57,4.22,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
hallmark,5.68,3.0,6.08,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
hallowed,5.45,3.45,4.95,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
hallucination,3.95,5.96,3.36,surprise,fear,fear,fear,embarrassment,fear,embarrassment,fear,Negative
hallway,4.78,2.89,4.94,anger,disgust,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
halo,6.63,3.27,5.39,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
halt,4.42,4.57,4.37,disgust,disgust,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
halter,4.33,3.26,5.22,anger,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
ham,4.65,4.2,5.85,disgust,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
hamburger,6.93,4.2,5.35,anticipation,trust,joy,trust,ennui,joy,joy,joy,Positive
hammer,5.17,4.56,5.59,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
hammerhead,4.63,4.43,4.11,disgust,disgust,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
hammock,6.95,2.9,5.22,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
hamper,5.15,3.14,5.19,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
hamster,5.88,4.0,5.72,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
hand,5.9,3.98,5.88,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
handbag,4.68,3.94,5.69,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
handball,5.43,3.23,5.26,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
handbook,5.3,3.36,5.85,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
handcuff,3.35,5.0,3.43,sadness,fear,fear,disgust,disgust,embarrassment,anxiety,disgust,Negative
handful,5.45,3.83,5.73,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
handgun,4.95,6.78,5.04,fear,anticipation,disgust,anticipation,fear,envy,disgust,envy,Neutral
handheld,6.26,3.61,6.14,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
handicap,2.67,3.45,3.54,disgust,sadness,disgust,sadness,disgust,sadness,disgust,sadness,Negative
handicapped,3.04,3.95,3.45,disgust,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
handiwork,6.47,3.36,5.95,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
handkerchief,5.79,3.05,5.05,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
handle,5.73,3.48,6.0,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
handler,4.86,3.6,5.16,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
handmade,7.11,3.62,6.36,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
handout,3.85,3.75,4.96,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Negative
handprint,5.63,4.24,5.45,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
handshake,6.21,4.32,6.5,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
handsome,7.15,4.41,6.22,joy,trust,joy,trust,joy,joy,joy,joy,Positive
handwriting,5.76,2.65,6.89,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
handy,6.19,3.62,6.16,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
handyman,6.23,4.09,6.11,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
hang,3.1,4.86,4.61,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
hangar,5.05,3.5,5.57,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
hanger,4.76,2.92,5.05,anger,disgust,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
hangman,3.95,5.35,4.83,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
hangout,6.45,4.81,6.21,joy,trust,joy,trust,joy,joy,joy,joy,Positive
hangover,2.5,6.0,4.31,sadness,anger,anger,anger,sadness,anger,envy,anger,Negative
hankering,5.52,4.2,4.84,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
hanky,5.18,3.57,5.67,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
haphazard,3.28,4.67,3.7,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
hapless,3.63,4.1,4.61,disgust,disgust,anticipation,disgust,disgust,disgust,sadness,disgust,Negative
happen,5.5,3.43,5.53,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
happiness,8.48,6.5,7.05,trust,joy,joy,joy,envy,joy,joy,joy,Positive
happy,8.47,6.05,7.21,joy,joy,joy,joy,joy,joy,joy,joy,Positive
harass,2.95,6.1,3.58,surprise,fear,fear,fear,sadness,fear,fear,fear,Negative
harassment,2.45,5.15,4.05,sadness,disgust,anger,anger,sadness,anxiety,envy,anxiety,Negative
harbor,5.86,3.14,5.38,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
hard,4.35,4.5,4.96,disgust,disgust,anticipation,disgust,disgust,disgust,ennui,disgust,Neutral
hardball,5.1,4.81,5.86,anticipation,anticipation,anticipation,anticipation,anxiety,disgust,ennui,disgust,Neutral
hardcore,4.84,6.1,5.46,fear,anticipation,anticipation,anticipation,fear,envy,disgust,envy,Neutral
harden,4.29,3.7,5.67,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
hardened,4.52,4.15,5.14,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
hardheaded,3.58,4.38,4.25,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
hardship,2.8,5.1,3.61,sadness,fear,fear,disgust,sadness,anxiety,anxiety,embarrassment,Negative
hardware,6.11,4.41,5.32,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
hardwood,5.65,3.68,6.19,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
hardworking,6.58,3.81,6.89,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
hare,6.61,2.74,5.04,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
harebrained,4.05,4.28,4.58,disgust,disgust,anticipation,disgust,disgust,ennui,ennui,ennui,Neutral
harem,4.2,3.94,4.36,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
hark,4.65,3.1,5.05,anger,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
harlot,4.58,5.6,4.25,surprise,anticipation,anticipation,anticipation,embarrassment,disgust,disgust,disgust,Neutral
harm,1.91,5.9,3.95,sadness,fear,anger,anger,sadness,fear,envy,anger,Negative
harmful,2.29,4.89,4.1,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
harmless,6.59,3.5,5.85,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
harmonica,6.32,3.2,5.7,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
harmonious,7.7,4.25,6.81,joy,trust,trust,trust,joy,joy,joy,joy,Positive
harmony,7.55,4.33,5.96,joy,trust,joy,trust,joy,joy,joy,joy,Positive
harness,4.47,3.89,4.53,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
harp,5.4,3.26,6.29,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
harpoon,4.16,4.67,5.59,sadness,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Neutral
harrowing,4.6,3.86,3.92,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
harsh,3.44,5.63,4.04,sadness,fear,fear,disgust,sadness,fear,anxiety,disgust,Negative
harvest,6.57,3.76,6.24,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
hash,3.95,4.45,4.95,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
hassle,2.95,3.83,4.83,disgust,disgust,sadness,sadness,disgust,disgust,sadness,anxiety,Negative
haste,4.12,4.58,5.14,disgust,disgust,anticipation,disgust,disgust,disgust,sadness,disgust,Neutral
hasten,4.9,3.86,5.33,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
hasty,4.25,5.35,4.81,surprise,disgust,anticipation,disgust,sadness,disgust,disgust,disgust,Neutral
hat,5.69,2.88,6.21,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
hatch,5.26,4.9,5.09,joy,anticipation,anticipation,anticipation,ennui,disgust,joy,disgust,Neutral
hatchet,4.43,5.14,4.48,sadness,disgust,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
hate,1.96,6.26,4.47,surprise,anger,anger,anger,sadness,anger,anger,anger,Negative
hateful,1.9,5.71,4.32,sadness,anger,anger,anger,sadness,anger,anger,anger,Negative
hater,2.33,4.14,4.8,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
hatred,2.38,5.22,4.0,sadness,fear,anger,anger,sadness,anxiety,envy,embarrassment,Negative
haughty,4.16,4.36,5.09,disgust,disgust,anticipation,disgust,disgust,disgust,ennui,disgust,Neutral
haul,4.95,3.18,5.6,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
haunt,4.05,4.87,4.39,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
have,5.86,3.52,5.72,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
haven,6.36,2.9,6.88,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
havoc,3.85,5.43,3.96,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
haw,4.35,3.72,4.71,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
hawk,6.46,4.83,5.5,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
hay,5.41,2.43,4.75,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
hayride,6.67,3.81,6.76,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
haystack,5.86,3.58,5.38,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
haywire,4.55,4.29,2.88,disgust,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
hazard,2.9,5.77,4.22,sadness,fear,anger,fear,sadness,fear,anxiety,embarrassment,Negative
hazardous,2.8,5.25,4.36,sadness,disgust,anger,disgust,sadness,disgust,envy,embarrassment,Negative
haze,4.83,3.91,4.37,anger,disgust,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
hazmat,3.62,5.54,4.21,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
hazy,3.79,2.73,3.79,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Negative
head,5.86,4.45,5.56,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
headache,2.22,4.27,4.04,sadness,sadness,anger,disgust,disgust,anxiety,anger,anxiety,Negative
headband,5.16,3.33,5.81,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
header,5.33,3.33,5.46,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
headless,2.95,5.1,3.54,sadness,fear,fear,disgust,sadness,anxiety,anxiety,disgust,Negative
headlight,5.29,4.75,5.79,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
headline,5.0,4.14,4.0,anger,anticipation,surprise,anticipation,anxiety,ennui,joy,ennui,Neutral
headliner,5.8,4.11,5.09,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
headlock,3.6,4.39,4.18,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
headmaster,4.89,3.44,5.71,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
headphones,6.47,3.0,5.92,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
headquarter,5.14,3.81,5.46,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
headquarters,4.95,4.04,5.89,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
headset,5.37,4.1,5.7,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
headstone,2.45,4.18,3.6,sadness,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
headstrong,4.84,6.0,6.36,fear,anticipation,disgust,anticipation,fear,envy,disgust,disgust,Neutral
headway,5.2,3.95,5.88,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
heady,5.0,3.52,5.28,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
heal,7.41,4.32,5.18,joy,trust,joy,trust,joy,joy,joy,joy,Positive
healer,7.38,3.95,5.14,anticipation,trust,joy,trust,ennui,joy,joy,joy,Positive
healing,7.63,3.67,6.21,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
health,6.85,3.48,6.0,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
healthcare,4.76,4.56,4.0,disgust,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
healthy,7.76,4.19,7.0,joy,trust,trust,trust,joy,joy,joy,joy,Positive
heap,4.38,3.42,5.39,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
hear,6.68,3.62,6.71,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
hearsay,3.82,4.59,4.32,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
hearse,2.78,3.64,3.21,disgust,sadness,disgust,sadness,disgust,sadness,disgust,sadness,Negative
heart,6.95,5.07,5.43,joy,surprise,joy,trust,joy,joy,joy,joy,Positive
heart disease,2.09,5.8,3.38,sadness,fear,fear,anger,sadness,embarrassment,fear,anger,Negative
heartache,3.23,5.24,3.32,sadness,fear,fear,disgust,sadness,embarrassment,embarrassment,disgust,Negative
heartbeat,6.24,4.43,4.54,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
heartbreak,2.45,5.65,3.58,sadness,fear,fear,anger,sadness,fear,anxiety,anger,Negative
heartbreaker,3.76,4.45,5.0,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
heartbreaking,2.91,4.86,3.55,sadness,fear,disgust,disgust,disgust,anxiety,anxiety,disgust,Negative
heartbroken,1.95,6.6,3.65,surprise,fear,fear,anger,sadness,fear,fear,anger,Negative
heartburn,2.9,4.0,4.25,disgust,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
